Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2026-03-01 10:58:36,"Morning Workout",50m,"Bench Press (Barbell)",3,105.0,10.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Bench Press (Barbell)",4,115.0,6.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Bench Press (Barbell)",5,110.0,6.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Bench Press (Barbell)",6,105.0,6.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Leg Press",1,180.0,12.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Leg Press",2,270.0,5.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Leg Press",3,270.0,6.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Leg Press",4,270.0,5.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Shoulder Press (Plate Loaded)",1,60.0,10.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Shoulder Press (Plate Loaded)",2,60.0,8.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Shoulder Press (Plate Loaded)",3,60.0,8.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Seated Row (Cable)",1,100.0,10.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Seated Row (Cable)",2,100.0,10.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Seated Row (Cable)",3,100.0,8.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Seated Leg Curl (Machine)",1,100.0,10.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Seated Leg Curl (Machine)",2,115.0,10.0,0,0.0,
2026-03-01 10:58:36,"Morning Workout",50m,"Seated Leg Curl (Machine)",3,130.0,8.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Incline Bench Press (Barbell)",1,65.0,10.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Incline Bench Press (Barbell)",2,80.0,10.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Incline Bench Press (Barbell)",3,85.0,9.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Incline Bench Press (Barbell)",4,95.0,6.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Romanian Deadlift (Barbell)",1,135.0,7.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Romanian Deadlift (Barbell)",2,135.0,7.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Romanian Deadlift (Barbell)",3,155.0,5.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Romanian Deadlift (Barbell)",4,155.0,6.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Hack Squat",1,70.0,7.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Hack Squat",2,70.0,7.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Hack Squat",3,70.0,5.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Hack Squat",4,70.0,5.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Pull Up (Assisted)",1,7.0,5.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Pull Up (Assisted)",2,10.0,10.0,0,0.0,
2026-03-04 09:24:06,"Morning Workout",47m,"Pull Up (Assisted)",3,9.0,6.0,0,0.0,
